Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,Tipe klasifikasi HS,Tipe klasifikasi Abusive
setya novanto menang hukum mati suri uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
lost respect sekian kali agency bangga a is bangga laku tai kucinxe2x80xa6,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
bwahahhahahagw suka lihat cebong ngamuk2xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82khas cebong banget kalah debat amuk ngamukcung kacungxf0x9fx98x9dn2019gantipresidenkacung,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
zaman buang sampah sembarang,0,0,0,0,0,0,0,0,0,0,0,0,No,No
jepit kontol gue pakai memek,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
muka empok silvy asem banget tertawa kena deh habis jahat sih debat final pilih kepala daerah jakarta,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
anies sandi kenang sejarah menang hormat anies sandi lantik beres urus djarot sibuk,1,0,0,1,0,0,0,0,1,0,1,0,Yes,No
wakil gubernur banten ajak masyarakat riah seba badui bareng festival exsisting 18 april 2018 in rosyadi wakil gubernur banten andika hazrumy ajak masyarakat hadir riah seba badui,0,0,0,0,0,0,0,0,0,0,0,0,No,No
hizbut tahrir indonesia bubar 7 mei kacung kacung rezim alih issuissu ya bubar bahas lgdasar kaum dungu,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
transgender calon legislatif pakistan uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0,No,No
mas takut pecat setya novanto setya novanto bela sih nista agama,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
km suka cari cacat nya orgnmanusia sempurnansalam olahraga,0,0,0,0,0,0,0,0,0,0,0,0,No,No
hitung 2 4 kali presiden hadir tengahtengah keluarga ppp cinta hubung emosional kuat ppp presiden pppforjokowi munasulamappp romahurmuziy,0,0,0,0,0,0,0,0,0,0,0,0,No,No
sore guys sentuh jokowi indonesia bangun riau proyek jalan tol pekanbarudumai salah 1 ruas trans sumatra jalan tol 131 km rampung 2019 yuk lihat manfaat pandang segi ekonomi protein energy malnutrition,0,0,0,0,0,0,0,0,0,0,0,0,No,No
pakai jurus kalajengking amuk sayang pakai jurus dongok xf0x9fx98x82,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
wkwk iya gara gara sih andri fals bangkai sih provokator xf0x9fx98x85,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
diam ya kodok bani kampret kah partai demokrasi indonesia partai demokrasi indonesia juang juang xf0x9fx98x81xf0x9fx98x81xf0x9fx98x81xf0x9fx98x81,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
bani indomie 111,0,0,0,0,0,0,0,0,0,0,0,0,No,No
suka suka kagum binatang kelas hiu ular buaya ba ba black sheep,0,0,0,0,0,0,0,0,0,0,0,0,No,No
komisi berantas korupsi ri awas tahan izin cuti pilih kepala daerah kendali proyek perintah,0,0,0,0,0,0,0,0,0,0,0,0,No,No
langkah perintah bubar akun nyinyir kader jebol hati kali,1,0,1,0,1,0,0,0,0,1,0,0,Yes,No
gerombol bani kampret,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
media sosial gtgt kenal asing asing kenal,0,0,0,0,0,0,0,0,0,0,0,0,No,No
adik adik yunior be anya pe anyaan sensitif indonesia negara komunis bang peduli negara bangsa nya bukti tenaga kerja asing masuk pol,0,0,0,0,0,0,0,0,0,0,0,0,No,No
perilaku cina sp itujadi penghianat bangsa yoyakarta warga cina kelas pinggir sertifikat hak milik dasar cina keparat,1,1,0,1,0,1,0,0,0,0,1,0,Yes,Yes
ce kacamata identik culun,0,0,0,0,0,0,0,0,0,0,0,0,No,No
6 presiden lapor jajar kait kena detail sepe i infrastruktur transp rakyat jokowi,0,0,0,0,0,0,0,0,0,0,0,0,No,No
ya ampun cantik cantik,0,0,0,0,0,0,0,0,0,0,0,0,No,No
tunggu batal lantik anies sandi,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
komunis akalakalannya kivlan zen bentuk kecewa presiden uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
pensiun kepala polisi republik indonesia uniform resource locator,1,0,1,0,0,0,0,0,1,0,0,1,Yes,No
sepe i indonesia ubah 2019 ganti presiden,0,0,0,0,0,0,0,0,0,0,0,0,No,No
forever alone tahap dewa gila babi member orang nih uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
cuihhhhhhh najis,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
logikanyaga berani jabat hukum berangan rejimpetunjuk sederhana pilih pimpin,0,0,0,0,0,0,0,0,0,0,0,0,No,No
senjata buah bukti anti perintah paham komunisterlalu dangkal bukti med,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
makan duit cong duit ai ai asing asing rampok duit rakyat jual rakyat otak cong xf0x9fx90xb7xf0x9fx90xb7xf0x9f,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
jujur gue ngentot cowok kissingapapun gue kali ngewe cewek gue bisexxe2x80xa6,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
bubar dprkebanyakan diam uniform resource locator,1,0,0,1,0,0,0,0,1,0,0,1,Yes,No
cuk bangun bubur tai ayam,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
25 utang jokowi tara 5 susilo bambang yudhoyono rakyat peras bayar utang uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
nyata makam tanah palestina tekan perselihan umat islam kristen islam mulia as nabi islam,0,0,0,0,0,0,0,0,0,0,0,0,No,No
nasionalisasi freepo internasionalisasi freepo ya bangnndari asing asing indonesiannagak aneh uang tunggu 2021 ya 3,0,0,0,0,0,0,0,0,0,0,0,0,No,No
contoh hukum istilah cakup taung substansi isi muat hukum te ulis te ulis struktur tegak hukum polisi jaksa hakim advokat budaya hukum berpikirampbe indak masyarakat hadap,0,0,0,0,0,0,0,0,0,0,0,0,No,No
istilah novel komedi mbak catat menantu sinting wkwk kocak banget baca deh mbak tipe bias karisma cowok banget,0,0,0,0,0,0,0,0,0,0,0,0,No,No
pilih cebong liberal tengik sekularisme gelintir antek,1,1,0,1,0,1,0,0,0,0,1,0,Yes,Yes
sidang ahok moga si nista agama antek mati wajar jasad terima tanah mrs sorgaaamiin moga tuhan tuju,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
lulung masuk golong cebong kampret dominan lekat ciri ciri kampret pe,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
prabowo bukti libat culi uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
omahoknyamana omkatanya sih babi ahok banjirombabi bual om,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
god khusus allah agama onta pikir keren god tuhan universal inggris google,0,0,0,0,0,0,0,0,0,0,0,0,No,No
takbir ganyang partai komunis indonesia,1,0,0,1,0,1,0,0,0,0,0,1,Yes,No
haha iya gembrot kseeeel gemas,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
gembel gembel twitter whatsapp chat whatsapp langsung blok bebencongan minggir cuihhhh cepat kena mati kayak banci banci feminim sial ganggu orang orang kasar dasar bencong tau malu,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
asingnnmereka be emu pe kali minggu lift gadis salah siswa prestasi terima beasiswannkeith tunggu gadis angkat wajah,0,0,0,0,0,0,0,0,0,0,0,0,No,No
save malang haritage selamat cagar budaya,0,0,0,0,0,0,0,0,0,0,0,0,No,No
kutuk seleweng nick queen,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
paduka ulama jabar serang tinggal patah pata he he,0,0,0,0,0,0,0,0,0,0,0,0,No,No
diskusi om bata turun salah tokoh rongkong perhati budaya bangga,0,0,0,0,0,0,0,0,0,0,0,0,No,No
kayak teman kristen and i feel terima kasih for it harmful,0,0,0,0,0,0,0,0,0,0,0,0,No,No
cebong suka banget heboh receh pohon plastik bambu gilir isu isu kayak ekonomi anjlok tenaga kerja asing ilegal rajalela tahan nasional diam kapasitas otak kali ya cerna isu isu xf0x9fx98,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
bodoh ambek,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
wkwkkk bani kacung gemar jamban dungu optimal cung,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
tuju kaca biar sadar pas kemarin hina ismed bambang pamungkas ego michel pusamania borneo football club tolol,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
kampret lupa ambil laundrynnhhhhhhhhhhhhhhhhh,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
5 presiden ubah terap sistem onlinenya izin integrasi kait sederhana proses libat menteri amp daerah sesuai cepat,0,0,0,0,0,0,0,0,0,0,0,0,No,No
wkwk cebong tipu gaya tipu junjung,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
calon wakil presiden duga korupsi elektonik kartu tanda duduk calon gubernur jawa duga korupsi elektonik kartu tanda duduk tindak 2019 ganti presiden 2019 presiden,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
hina tukang sablon kaos,0,0,0,0,0,0,0,0,0,0,0,0,No,No
ideal politik modern nationstate politik identitas pakai sih muslim ateis pilih and oke pilih pilih dasar pe imbangan2 akal sehat sekte,0,0,0,0,0,0,0,0,0,0,0,0,No,No
bodoh xf0x9fx98xadxf0x9fx98xad uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
diskusi islam nusantara tarik berani komen prof kes komen budi sepang anut kristen jawa xf0x9fx98x8a shalom,0,0,0,0,0,0,0,0,0,0,0,0,No,No
tanggap cuit indonesia presiden jokowi ejek antek asing amp asing kagum sikap amp berani hadap klaim republik rakyat cina laut cina selatan negara asia tenggara manut,0,0,0,0,0,0,0,0,0,0,0,0,No,No
anti kritik kontol mu bangsat orang idiot tau hate speech,1,1,1,0,0,0,0,1,0,1,0,0,Yes,Yes
kunyuk,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
ekonomi pegang gerindra hancur negara masak saran cetak uang bayar hutang hutang utang negara bilang biaya produksi cetak uang murah ekonomi comberan kecoa,0,0,0,0,0,0,0,0,0,0,0,0,No,No
pintar tolol tipis batasnyannfahri pergi toko minum keras kendara sepeda beli sebotolxe2x80xa6,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
sore mas banci pengkol mandi,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
mata picekbuktikn hoaks bukti km lorot otak,1,1,1,0,0,0,1,0,0,1,0,0,Yes,Yes
ah kayak peduli deh pakai jaket partai adil sejahtera pakai jaket partai komunis indonesia buka hehe,0,0,0,0,0,0,0,0,0,0,0,0,No,No
bicara orang berengsek be emen orangorang biar citra bawa,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
agel perek,1,1,1,0,0,0,0,1,0,1,0,0,Yes,Yes
founder crush nih berengsek,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
tenang dukhan muslim sehat sehat kena flu kafir amp munafik nanah telinga amp tubuh bengkak 40 modar,1,1,0,1,1,0,0,0,0,0,1,0,Yes,Yes
onta,0,0,0,0,0,0,0,0,0,0,0,0,No,No
indonesia damai usir cina indonesia,1,0,0,1,0,1,0,0,0,0,0,1,Yes,No
mayoritas etnis cina dkinmengapa solid dukung nista agama islamnndendamntidak nasionalis,1,0,0,1,1,0,0,0,0,0,1,0,Yes,No
presiden jokowi tinjau proyek bandara ajati rencana operasi juni 2018 tahap 1 kapasitas terminal tampung 5 juta tumpang bandara internasional jawa barat bangun lahan luas 1800 amp bangun,0,0,0,0,0,0,0,0,0,0,0,0,No,No
adil sifat universal retas batas agama ras turun adil islam kristen buddha hindu tiada beda milik manamana agama bangsa,0,0,0,0,0,0,0,0,0,0,0,0,No,No
ya cocot cincau,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
oh iya kunti maaf me ua,0,0,0,0,0,0,0,0,0,0,0,0,No,No
rusia gtkatanyagt komunis komunis gtkatanyagt be uhannnitu main rusia egol,0,0,0,0,0,0,0,0,0,0,0,0,No,No
ulama habib bogor isra mikraj pos kota news,0,0,0,0,0,0,0,0,0,0,0,0,No,No
masak ajar,0,0,0,0,0,0,0,0,0,0,0,0,No,No
gilamanusia bejat lahir bathinsudah maksiat muka umumsyariat2 tuhan rusakdihinaduuhhhh gustiiiiiiiiiiiiiiii,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
sih kacamata bikin mata lihat wkwk lihat pakai kacamata sipit mata guaaaa xf0x9fx90x99,0,0,0,0,0,0,0,0,0,0,0,0,No,No
politik kafir ilmu nya paham manusia be anya rumah allah jawabannnya allah tubuh,0,0,0,0,0,0,0,0,0,0,0,0,No,No
wakil ketua cuci congor congor repot cuci tangannketua lempar batu sembunyi tangan,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
anti jokowi bani kampret rukun iman kali iya bang xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
raja negeri pahang peduli pasal heritage sungai lembing kayak sejarah budaya usaha nak pelihara,0,0,0,0,0,0,0,0,0,0,0,0,No,No
fadli zon bahas pilih kepala daerah langsung kaji pilih presiden,0,0,0,0,0,0,0,0,0,0,0,0,No,No
deklarasi pilih kepala daerah 2018 aman anti hoaks warga jabon,0,0,0,0,0,0,0,0,0,0,0,0,No,No
the end he he agama beda beda dukung susah bayang jalan terjal,0,0,0,0,0,0,0,0,0,0,0,0,No,No
mata sipit bibir bentuk hati uhuy,0,0,0,0,0,0,0,0,0,0,0,0,No,No
kucing hewan sayang rasul jijik ganggu ya pakai keras binatang manusia strata pintar ya banget waras nger,0,0,0,0,0,0,0,0,0,0,0,0,No,No
kemarin siantar copot spanduk mu curicuri kampanye demo panitia awas milu nih sih djarot main curang kampanye demo buruh tindak pasang calon curang no 2 keren register 40 pilih gubernur sumatera utara 2018 pilih kepala daerah sumatra utara,1,0,1,0,0,0,0,0,1,0,0,1,Yes,No
mampus ganti,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
mukidi kuasa orang surat pemberitahuan fa kodrat bopeng nathan kawan kawan jamin aman 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
main cacat dimasukinxf0x9fx98xb2xf0x9fx98xb2xf0x9fx98xb2nteco tolol,1,1,1,0,0,0,1,0,0,1,0,0,Yes,Yes
lawan usir duta myanmar boikot urus buddha,1,0,0,1,1,1,0,0,0,0,0,1,Yes,No
peristiwa partai komunis indonesia 65 keluarga korban tuntut adil akibat keluarga bantai nn sukses ukur,0,0,0,0,0,0,0,0,0,0,0,0,No,No
ppp bangkai nih 2019,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
mu melayu yahudi kak haha,0,0,0,0,0,0,0,0,0,0,0,0,No,No
amin ya rabbal alamin salam gie cerah bangsa amp ubah indonesia,0,0,0,0,0,0,0,0,0,0,0,0,No,No
tuju sayaklau ahok gelar santri hormat santri hormat babi uniform resource locator,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
oh nyata sibuk be ambah promosi hoaxnkampret laahnini nomor 0856 daftar ganbiar pxe2x80xa6,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
kenal kalonakhirnya kayak kenal dasar banci,1,1,1,0,0,0,0,1,0,1,0,0,Yes,Yes
tembus 15000 menteri uang indonesia harga menteri sebum plato amp mars 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
ri tonton brodus cina,0,0,0,0,0,0,0,0,0,0,0,0,No,No
ganti nama tagar banget ganti presiden ganteng ya,0,0,0,0,0,0,0,0,0,0,0,0,No,No
apakkk babi xf0x9fx96x95xf0x9fx98x91,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
goblok pelihara,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
manusia kampret nama syahroni b daud salah tuduh telur palsu maaf xe2x80xa6,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
kadang kontol manis kadang asem ya nurl,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
negeri perak nyata sokong penuh belah bahagi hadap pimpin perdana menteri dato seri hebat negara datuk seri rumah sakit presiden rakyat,0,0,0,0,0,0,0,0,0,0,0,0,No,No
kenal be ahun2 pon still x berani natural killer i love suka hem kenal 2 pon kat wechat ajak angkat wow budaya kotor zaman nih jijik bodoh,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
komisi berantas korupsi serah bubar uniform resource locator,1,0,0,1,0,0,0,0,1,0,1,0,Yes,No
cari titik cahaya gelap asa sulit temu nya insya allah sabar cari,0,0,0,0,0,0,0,0,0,0,0,0,No,No
meni bela etnis tionghoa tetes darah habis,0,0,0,0,0,0,0,0,0,0,0,0,No,No
gubernur ahok bangga in cebong kelas jamban bangga in ahoker jokower nih lihat gubernur indonesia cerdas,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
topeng monyet ramayanannyannyannyannya uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0,No,No
zaman susilo bambang yudhoyono korupsi aman kutikkutik,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
gencar kampanye jelang pilih kepala daerah net jawa,0,0,0,0,0,0,0,0,0,0,0,0,No,No
wkwk,0,0,0,0,0,0,0,0,0,0,0,0,No,No
tua dongok,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
gue bicara pakai data tertawa bong sih cungkring plonga plongo jokowi bicara isi kotak tai bilang roti percaya isi ota,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
enak muncrat memek,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
nih memek sange mulu,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
mudik puluh ratus juta jokowi main main libur lebaran bijak ganti presiden 2019 nya 11 22 23 amp 24 sabtu minggu libur arus aman arus beban psikis nya,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
tuju panglima antekpengkhianat pelihara asingaseng kapitalis lihat kedok demokrasipuratoleran,1,0,0,1,0,0,0,0,1,0,1,0,Yes,No
he sipit,0,0,0,0,0,0,0,0,0,0,0,0,No,No
sambung kuliah maghrib khas syekh kurayyim rajih ketua ulama alquran suriah ustaz nazmi smackdown terjemah rasmi beliau lokasi masjid almuttaqin wangsa lawat,0,0,0,0,0,0,0,0,0,0,0,0,No,No
sejahatjahat manusia suka cari salah cela orang lalat cari bangkai busuk quranhour,0,0,0,0,0,0,0,0,0,0,0,0,No,No
proyek smelter freepo indonesia rencana 2015 pas presiden direktur freepo indonesia jabat maroef syamsuddin,0,0,0,0,0,0,0,0,0,0,0,0,No,No
kenal kenal asing,0,0,0,0,0,0,0,0,0,0,0,0,No,No
sumber daya negara undang undang rakyat susah komplain lindung undang undang rakyatnxe2x80xa6,0,0,0,0,0,0,0,0,0,0,0,0,No,No
cc mohon tangkap manusia sampah kepala polisi republik indonesia kepala polisi republik indonesia kepala polisi republik indonesia,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
tolak nu ahok turun tionghoa nasranixf0x9fx98x82xf0x9fx98x82,0,0,0,0,0,0,0,0,0,0,0,0,No,No
hang event majlis buka puasa hang puasa bangkai,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
nomor 1 sok tau langsung sekak wkwk debat final pilih kepala daerah jakarta,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
reformasi gulir media indonesia asai nonmuslim moral masyarakat hancur,1,0,0,1,1,0,0,0,0,0,1,0,Yes,No
bodoh sinyal tai unduh,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
main taplak cadang bocah,0,0,0,0,0,0,0,0,0,0,0,0,No,No
dana haji embat jokowi lengser negara gadai asing defisit anggar belanja negara amblas turun jokowi,1,0,1,0,0,0,0,0,1,0,0,1,Yes,No
perek,1,1,1,0,0,0,0,1,0,1,0,0,Yes,Yes
cacat anjir,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
daya wanita daerah khusus ibukota jaka a lihat telak beda warna muka warna tangan empok sylvi debat final pilih kepala daerah jakarta,0,0,0,0,0,0,0,0,0,0,0,0,No,No
harap sarap,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
katolik kiblat vatikan wajar gugat islam kiblat makkah arab manusia manusia gerah pancasila langgar pancasila sila 1 5,0,0,0,0,0,0,0,0,0,0,0,0,No,No
evi layanto siswi sekolah dasar katolik karya yosef kelas 6b 1983 istri ronaldo pardede sah,0,0,0,0,0,0,0,0,0,0,0,0,No,No
tim onta iya o cap kuda popo,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
anjing anjing asuuuu sih kuyaaaaaaaaaaaaa,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
oh to menang anies sandi kemarin pakai saracen ya,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
wow banget pejuh mu broklu masuk memek istri langsung hamil,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
bom negara ininada lucu kah xf0x9fx98x93,0,0,0,0,0,0,0,0,0,0,0,0,No,No
cina babi komunis anti agama utama islam bikin ribut indonesia,1,1,0,1,1,1,0,0,0,0,1,0,Yes,Yes
nyimengnya cupu ya kak senior ampun,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
in case you missed it swat sfc selamat monyet proboscis uniform resource locator uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0,No,No
tidur cepat tidur gigit onta halo,0,0,0,0,0,0,0,0,0,0,0,0,No,No
aktivis kritisi bijak koreksi langkah rezim pas keliru protes,0,0,0,0,0,0,0,0,0,0,0,0,No,No
kampret mencret salah perintah neeekkk,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
sori ya cung gue surat pemberitahuan bani kacung khayal ekonomi roket khayal haha,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
eh anak anjing ahok klan siuman mending emut emut bool basuki kasih tau babi bool basuki wangi,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
goblok sambung,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
kristen lesbi ya,1,1,0,1,1,0,0,1,0,0,1,0,Yes,Yes
cocot kaunncangkemu cuk,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
gue katolik asa negeri katolik kristen buddha hindu islam haha,0,0,0,0,0,0,0,0,0,0,0,0,No,No
mukidinya sih kafir,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
indonesia dibully orang beneryg salah binatang binatang sepe i nomor biar liar matanajwadebatjaka a an uniform resource locator,1,1,0,1,0,0,0,0,1,0,1,0,Yes,Yes
pilih kepala daerah bandung nurul arifin janji insentif marbut guru didik anak usia bandung cantik bandung harmonis bandung pilih nuruli calon wali kota bandung calon wali kota bandung 2018,0,0,0,0,0,0,0,0,0,0,0,0,No,No
blokir jokowi harap lengser jokowi,1,0,1,0,0,0,0,0,1,0,0,1,Yes,No
haha gue jijik gue sindir lihat isi direct message mantan gue haha alhamdulillah pacar inrl amp bahagia fanaxf0x9fx98x8c,0,0,0,0,0,0,0,0,0,0,0,0,No,No
istirahat news mohon perintah masuk kait tega hukum indonesia bebaskanamppulihkan nama warga negara indonesia vonis penjara nista agamakarena dosen kitab suci fik,0,0,0,0,0,0,0,0,0,0,0,0,No,No
lihat banget jabat negara menteri wiranto gp hancur abu janda masak presiden simbol negara hina diam,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
anjing ribu uniform resource locator,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
suka payudaramundasar ajar menamparkunlalu pamer puji nnbrengsek,1,1,1,0,0,0,0,1,0,1,0,0,Yes,Yes
nama kayak asing nyata,0,0,0,0,0,0,0,0,0,0,0,0,No,No
teman maju calon legislatif dewan wakil rakyat ri daerah pilih kota bekas depok psi ayo sus semangat juang nasib rakyat sejahtera adil didik negara humanis toleran bineka,0,0,0,0,0,0,0,0,0,0,0,0,No,No
wkwk anjing uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
harihari orang agama sumber marah tampil agama sumber kasih bina damai sila baca buku gratis agama bawa damai,0,0,0,0,0,0,0,0,0,0,0,0,No,No
on the way manusia homo,1,1,1,0,0,0,0,1,0,1,0,0,Yes,Yes
eehmjustru kristen katolik kristen protestan bumi nusantara mas mas ibadah kitab lagu gaya jawa batak flores toraja ds,0,0,0,0,0,0,0,0,0,0,0,0,No,No
bantu citra,1,0,1,0,0,0,0,0,1,1,0,0,Yes,No
dasar kecoa goblok ambil uang simpan bank kelola bank izin tabung bilang maling,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
senang koar koar kayak biar rakyat tau cocot setan bingung hadap 2019 jokowi,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
naila jarang interaksi eh ultra violet sih mata sipit sih wkwk,0,0,0,0,0,0,0,0,0,0,0,0,No,No
sukses pilih kepala daerah hoaks galeri dinas komunikasi informatika kota metro kota metro news ayo dam ram,0,0,0,0,0,0,0,0,0,0,0,0,No,No
pura pura bisu tika udjo on bahana fm,0,0,0,0,0,0,0,0,0,0,0,0,No,No
dasar tau fiksi unduh buku gampang dasar perek harga seratusanxf0x9fx98x82xf0x9fx98x81xf0x9fx98x82,1,1,1,0,0,0,0,1,0,1,0,0,Yes,Yes
sih goblok suruh kupas kulit kacang hijau ber baskom baskom tolol banget tai gampang anjing kerja banget hidup monyet,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
enak nya habis ngentot main pejuhnya uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
obrol ayo cantik cina wkwk,0,0,0,0,0,0,0,0,0,0,0,0,No,No
kayak tau ya kak ya kak asing,0,0,0,0,0,0,0,0,0,0,0,0,No,No
anjir wkwk nete banget nih,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
ustaz lurus orang salah orang salah demojdi tau kualitas ustaz ustaz bagus ustaz be ani partai komunis indonesia mobil mewah,0,0,0,0,0,0,0,0,0,0,0,0,No,No
allahu akbar ketua front bela islam lapor adek armando badan reserse kriminal,0,0,0,0,0,0,0,0,0,0,0,0,No,No
ah alah gembel banget screenshot,0,1,0,0,0,0,0,0,0,0,0,0,No,Yes
pas audisi rambut hitam sipit tar lincah banget kayak ulet bulu ngel ngel dahhxf0x9fx98xadxf0x9fx98xadxf0x9fx98xad,0,0,0,0,0,0,0,0,0,0,0,0,No,No
kkndari sekolah dasar racist in akunkrn batak kristennpas jawa ampun panggil gue pakai nama adat adat agamantapi jarang kayak sihnjadi saran si,0,0,0,0,0,0,0,0,0,0,0,0,No,No
bajak agama intoleran reaktif agama badik tusuk lawan duniawi dadak toleran hina kawan duniawi ya agama kejar tuju tuju,1,0,0,1,1,0,0,0,0,0,1,0,Yes,No
kacrut rank 10 main cerdas gebuk doang,1,1,1,0,0,0,0,0,1,1,0,0,Yes,Yes
alhamdulillah,0,0,0,0,0,0,0,0,0,0,0,0,No,No
semangat ngewe malas,0,0,0,0,0,0,0,0,0,0,0,0,No,No
masuk kristen diskualifikasi tenang baptis gratis bayar susu,0,0,0,0,0,0,0,0,0,0,0,0,No,No
bisu diam ribu bahasandanhatikecilkubicara,0,0,0,0,0,0,0,0,0,0,0,0,No,No
wonu oppa mata sipit banget,0,0,0,0,0,0,0,0,0,0,0,0,No,No
polisi perintah simpan bom ujung ujung ras te entu tanggung akibat,1,0,0,1,0,0,0,0,1,0,1,0,Yes,No
